machine_code,sim_elapsed_s,profile,scenario,phase,vibration_mm_s,motor_power,temperature,humidity,current,charge,state,source
ARO-01,3617,B_quadratic,surveillance,ascent,2.172,1.718,16.2,71.4,3.099,270.0,ascent,labview_demo_csv
ARO-01,3618,B_quadratic,surveillance,ascent,2.155,1.709,16.3,71.4,3.083,270.0,ascent,labview_demo_csv
ARO-01,3619,B_quadratic,surveillance,ascent,2.122,1.714,16.3,71.0,3.093,270.0,ascent,labview_demo_csv
ARO-01,3620,B_quadratic,surveillance,descent,2.147,0.342,16.3,71.3,0.618,270.0,descent,labview_demo_csv
ARO-01,3621,B_quadratic,surveillance,descent,2.128,0.349,16.2,71.5,0.630,270.0,descent,labview_demo_csv
ARO-01,3622,B_quadratic,surveillance,descent,2.134,0.338,15.9,71.5,0.611,270.0,descent,labview_demo_csv
ARO-01,3623,B_quadratic,surveillance,descent,2.105,0.348,15.9,71.7,0.629,270.0,descent,labview_demo_csv
ARO-01,3624,B_quadratic,surveillance,descent,2.067,0.339,15.8,71.8,0.612,270.0,descent,labview_demo_csv
ARO-01,3625,B_quadratic,surveillance,descent,2.089,0.342,15.8,72.1,0.618,270.0,descent,labview_demo_csv
ARO-01,3626,B_quadratic,surveillance,descent,2.053,0.344,15.6,72.7,0.620,270.0,descent,labview_demo_csv
ARO-01,3627,B_quadratic,surveillance,descent,2.014,0.352,15.7,72.6,0.635,270.0,descent,labview_demo_csv
ARO-01,3628,B_quadratic,surveillance,descent,2.057,0.346,15.8,72.7,0.625,270.0,descent,labview_demo_csv
ARO-01,3629,B_quadratic,surveillance,descent,2.025,0.364,15.7,72.9,0.656,270.0,descent,labview_demo_csv
ARO-01,3630,B_quadratic,surveillance,descent,2.001,0.363,15.7,72.8,0.655,270.0,descent,labview_demo_csv
ARO-01,3631,B_quadratic,surveillance,descent,1.960,0.348,15.6,72.6,0.628,270.0,descent,labview_demo_csv
ARO-01,3632,B_quadratic,surveillance,pause,2.043,0.000,15.5,72.8,0.000,270.0,pause,labview_demo_csv
ARO-01,3633,B_quadratic,surveillance,pause,2.008,0.000,15.5,72.7,0.000,270.0,pause,labview_demo_csv
ARO-01,3634,B_quadratic,surveillance,pause,2.069,0.001,15.4,72.8,0.001,270.0,pause,labview_demo_csv
ARO-01,3635,B_quadratic,surveillance,pause,1.977,0.000,15.3,72.8,0.000,270.0,pause,labview_demo_csv
ARO-01,3636,B_quadratic,surveillance,pause,1.996,0.000,15.3,72.9,0.000,270.0,pause,labview_demo_csv
ARO-01,3637,B_quadratic,surveillance,pause,1.983,0.009,15.3,73.2,0.017,270.0,pause,labview_demo_csv
ARO-01,3638,B_quadratic,surveillance,pause,1.992,0.005,15.4,73.4,0.008,270.0,pause,labview_demo_csv
ARO-01,3639,B_quadratic,surveillance,pause,2.054,0.000,15.4,73.5,0.000,270.0,pause,labview_demo_csv
ARO-01,3640,B_quadratic,surveillance,pause,2.009,0.010,15.4,73.8,0.018,270.0,pause,labview_demo_csv
ARO-01,3641,B_quadratic,surveillance,pause,2.046,0.000,15.4,73.7,0.000,270.0,pause,labview_demo_csv
ARO-01,3642,B_quadratic,surveillance,pause,1.986,0.003,15.3,73.8,0.005,270.0,pause,labview_demo_csv
ARO-01,3643,B_quadratic,surveillance,pause,2.058,0.002,15.3,73.6,0.003,270.0,pause,labview_demo_csv
ARO-01,3644,B_quadratic,surveillance,pause,2.016,0.000,15.2,73.9,0.000,270.0,pause,labview_demo_csv
ARO-01,3645,B_quadratic,surveillance,pause,2.026,0.006,15.3,73.8,0.011,270.0,pause,labview_demo_csv
ARO-01,3646,B_quadratic,surveillance,pause,2.059,0.001,15.3,73.8,0.003,270.0,pause,labview_demo_csv
ARO-01,3647,B_quadratic,surveillance,pause,2.119,0.001,15.1,73.8,0.001,270.0,pause,labview_demo_csv
ARO-01,3648,B_quadratic,surveillance,pause,2.130,0.000,15.1,73.9,0.000,270.0,pause,labview_demo_csv
ARO-01,3649,B_quadratic,surveillance,pause,2.045,0.000,15.1,74.0,0.000,270.0,pause,labview_demo_csv
ARO-01,3650,B_quadratic,surveillance,pause,2.023,0.000,15.1,74.1,0.000,270.0,pause,labview_demo_csv
ARO-01,3651,B_quadratic,surveillance,pause,2.189,0.004,15.1,73.9,0.008,270.0,pause,labview_demo_csv
ARO-01,3652,B_quadratic,surveillance,ascent,2.109,1.704,15.3,73.7,3.074,270.0,ascent,labview_demo_csv
ARO-01,3653,B_quadratic,surveillance,ascent,2.067,1.712,15.5,73.4,3.089,270.0,ascent,labview_demo_csv
ARO-01,3654,B_quadratic,surveillance,ascent,2.097,1.712,15.5,73.4,3.089,270.0,ascent,labview_demo_csv
ARO-01,3655,B_quadratic,surveillance,ascent,2.144,1.716,15.8,73.2,3.096,270.0,ascent,labview_demo_csv
ARO-01,3656,B_quadratic,surveillance,ascent,2.169,1.724,15.9,73.1,3.110,270.0,ascent,labview_demo_csv
ARO-01,3657,B_quadratic,surveillance,ascent,2.049,1.696,16.1,73.0,3.060,270.0,ascent,labview_demo_csv
ARO-01,3658,B_quadratic,surveillance,ascent,2.152,1.717,16.3,73.1,3.098,270.0,ascent,labview_demo_csv
ARO-01,3659,B_quadratic,surveillance,ascent,2.114,1.715,16.6,72.8,3.094,270.0,ascent,labview_demo_csv
ARO-01,3660,B_quadratic,surveillance,ascent,2.198,1.730,16.7,72.5,3.122,270.0,ascent,labview_demo_csv
ARO-01,3661,B_quadratic,surveillance,ascent,2.113,1.713,16.9,72.5,3.090,270.0,ascent,labview_demo_csv
ARO-01,3662,B_quadratic,surveillance,ascent,2.157,1.715,17.0,72.2,3.094,270.0,ascent,labview_demo_csv
ARO-01,3663,B_quadratic,surveillance,ascent,2.175,1.711,17.0,72.0,3.086,270.0,ascent,labview_demo_csv
ARO-01,3664,B_quadratic,surveillance,descent,2.142,0.349,16.8,72.0,0.629,270.0,descent,labview_demo_csv
ARO-01,3665,B_quadratic,surveillance,descent,2.109,0.344,16.7,71.8,0.621,270.0,descent,labview_demo_csv
ARO-01,3666,B_quadratic,surveillance,descent,2.086,0.334,16.7,71.7,0.603,270.0,descent,labview_demo_csv
ARO-01,3667,B_quadratic,surveillance,descent,2.093,0.358,16.6,72.0,0.647,270.0,descent,labview_demo_csv
ARO-01,3668,B_quadratic,surveillance,descent,2.173,0.341,16.6,72.2,0.615,270.0,descent,labview_demo_csv
ARO-01,3669,B_quadratic,surveillance,descent,2.051,0.355,16.4,72.1,0.641,270.0,descent,labview_demo_csv
ARO-01,3670,B_quadratic,surveillance,descent,2.119,0.355,16.4,72.4,0.640,270.0,descent,labview_demo_csv
ARO-01,3671,B_quadratic,surveillance,descent,2.101,0.349,16.4,73.0,0.630,270.0,descent,labview_demo_csv
ARO-01,3672,B_quadratic,surveillance,descent,2.141,0.355,16.4,73.1,0.640,270.0,descent,labview_demo_csv
ARO-01,3673,B_quadratic,surveillance,descent,2.069,0.347,16.3,73.3,0.625,270.0,descent,labview_demo_csv
ARO-01,3674,B_quadratic,surveillance,descent,2.083,0.348,16.2,73.4,0.629,270.0,descent,labview_demo_csv
ARO-01,3675,B_quadratic,surveillance,descent,2.015,0.350,16.2,73.5,0.631,270.0,descent,labview_demo_csv
ARO-01,3676,B_quadratic,surveillance,pause,2.056,0.002,16.1,73.6,0.004,270.0,pause,labview_demo_csv
ARO-01,3677,B_quadratic,surveillance,pause,2.033,0.001,16.1,73.5,0.003,270.0,pause,labview_demo_csv
ARO-01,3678,B_quadratic,surveillance,pause,2.040,0.012,16.0,73.6,0.022,270.0,pause,labview_demo_csv
ARO-01,3679,B_quadratic,surveillance,pause,2.015,0.000,16.0,73.2,0.000,270.0,pause,labview_demo_csv
ARO-01,3680,B_quadratic,surveillance,pause,2.024,0.014,16.0,73.4,0.026,270.0,pause,labview_demo_csv
ARO-01,3681,B_quadratic,surveillance,pause,2.069,0.000,15.9,73.3,0.000,270.0,pause,labview_demo_csv
ARO-01,3682,B_quadratic,surveillance,pause,2.016,0.001,15.8,73.2,0.001,270.0,pause,labview_demo_csv
ARO-01,3683,B_quadratic,surveillance,pause,2.040,0.005,15.8,73.2,0.009,270.0,pause,labview_demo_csv
ARO-01,3684,B_quadratic,surveillance,pause,2.079,0.000,15.8,73.3,0.000,270.0,pause,labview_demo_csv
ARO-01,3685,B_quadratic,surveillance,pause,2.045,0.000,15.8,73.6,0.000,270.0,pause,labview_demo_csv
ARO-01,3686,B_quadratic,surveillance,pause,2.065,0.000,15.7,73.5,0.000,270.0,pause,labview_demo_csv
ARO-01,3687,B_quadratic,surveillance,pause,2.103,0.002,15.7,73.9,0.004,270.0,pause,labview_demo_csv
ARO-01,3688,B_quadratic,surveillance,pause,2.080,0.005,15.6,73.9,0.010,270.0,pause,labview_demo_csv
ARO-01,3689,B_quadratic,surveillance,pause,2.076,0.000,15.6,74.0,0.000,270.0,pause,labview_demo_csv
ARO-01,3690,B_quadratic,surveillance,pause,2.097,0.000,15.4,73.9,0.000,270.0,pause,labview_demo_csv
ARO-01,3691,B_quadratic,surveillance,pause,2.106,0.002,15.4,74.1,0.003,270.0,pause,labview_demo_csv
ARO-01,3692,B_quadratic,surveillance,pause,2.098,0.000,15.4,73.9,0.000,270.0,pause,labview_demo_csv
ARO-01,3693,B_quadratic,surveillance,pause,2.077,0.000,15.4,74.0,0.000,270.0,pause,labview_demo_csv
ARO-01,3694,B_quadratic,surveillance,pause,2.107,0.000,15.4,73.9,0.000,270.0,pause,labview_demo_csv
ARO-01,3695,B_quadratic,surveillance,pause,2.140,0.001,15.5,73.9,0.001,270.0,pause,labview_demo_csv
ARO-01,3696,B_quadratic,surveillance,ascent,2.134,0.821,15.6,73.6,1.481,60.0,ascent,labview_demo_csv
ARO-01,3697,B_quadratic,surveillance,ascent,2.120,0.817,15.7,73.3,1.474,60.0,ascent,labview_demo_csv
ARO-01,3698,B_quadratic,surveillance,ascent,2.198,0.815,15.7,73.5,1.471,60.0,ascent,labview_demo_csv
ARO-01,3699,B_quadratic,surveillance,ascent,2.138,0.817,15.8,73.2,1.474,60.0,ascent,labview_demo_csv
ARO-01,3700,B_quadratic,surveillance,ascent,2.166,0.833,15.9,73.1,1.503,60.0,ascent,labview_demo_csv
ARO-01,3701,B_quadratic,surveillance,ascent,2.167,0.818,15.8,73.5,1.476,60.0,ascent,labview_demo_csv
ARO-01,3702,B_quadratic,surveillance,ascent,2.206,0.825,15.9,73.5,1.489,60.0,ascent,labview_demo_csv
ARO-01,3703,B_quadratic,surveillance,ascent,2.179,0.819,15.8,73.1,1.477,60.0,ascent,labview_demo_csv
ARO-01,3704,B_quadratic,surveillance,ascent,2.199,0.827,15.9,73.3,1.492,60.0,ascent,labview_demo_csv
ARO-01,3705,B_quadratic,surveillance,ascent,2.120,0.828,15.9,73.4,1.494,60.0,ascent,labview_demo_csv
ARO-01,3706,B_quadratic,surveillance,ascent,2.171,0.833,15.8,73.2,1.502,60.0,ascent,labview_demo_csv
ARO-01,3707,B_quadratic,surveillance,ascent,2.202,0.815,15.9,73.2,1.471,60.0,ascent,labview_demo_csv
ARO-01,3708,B_quadratic,surveillance,descent,2.180,0.347,15.9,72.8,0.626,60.0,descent,labview_demo_csv
ARO-01,3709,B_quadratic,surveillance,descent,2.172,0.358,15.9,72.7,0.646,60.0,descent,labview_demo_csv
ARO-01,3710,B_quadratic,surveillance,descent,2.141,0.361,15.9,72.8,0.652,60.0,descent,labview_demo_csv
ARO-01,3711,B_quadratic,surveillance,descent,2.115,0.345,15.8,73.0,0.623,60.0,descent,labview_demo_csv
ARO-01,3712,B_quadratic,surveillance,descent,2.140,0.354,15.9,72.9,0.639,60.0,descent,labview_demo_csv
ARO-01,3713,B_quadratic,surveillance,descent,2.061,0.361,15.9,72.7,0.651,60.0,descent,labview_demo_csv
ARO-01,3714,B_quadratic,surveillance,descent,2.114,0.365,16.0,72.8,0.659,60.0,descent,labview_demo_csv
ARO-01,3715,B_quadratic,surveillance,descent,2.081,0.346,15.9,73.1,0.625,60.0,descent,labview_demo_csv
ARO-01,3716,B_quadratic,surveillance,descent,2.100,0.352,15.8,73.1,0.636,60.0,descent,labview_demo_csv
ARO-01,3717,B_quadratic,surveillance,descent,2.077,0.346,15.8,73.5,0.625,60.0,descent,labview_demo_csv
ARO-01,3718,B_quadratic,surveillance,descent,2.121,0.345,15.8,73.6,0.622,60.0,descent,labview_demo_csv
ARO-01,3719,B_quadratic,surveillance,descent,2.089,0.351,15.7,73.7,0.633,60.0,descent,labview_demo_csv
ARO-01,3720,B_quadratic,surveillance,pause,2.045,0.000,15.7,73.8,0.000,60.0,pause,labview_demo_csv
ARO-01,3721,B_quadratic,surveillance,pause,2.075,0.000,15.8,73.9,0.000,60.0,pause,labview_demo_csv
ARO-01,3722,B_quadratic,surveillance,pause,2.099,0.000,15.7,74.1,0.000,60.0,pause,labview_demo_csv
ARO-01,3723,B_quadratic,surveillance,pause,2.131,0.001,15.7,74.4,0.001,60.0,pause,labview_demo_csv
ARO-01,3724,B_quadratic,surveillance,pause,2.067,0.000,15.8,74.5,0.000,60.0,pause,labview_demo_csv
ARO-01,3725,B_quadratic,surveillance,pause,2.076,0.000,15.9,74.5,0.000,60.0,pause,labview_demo_csv
ARO-01,3726,B_quadratic,surveillance,pause,2.086,0.000,15.8,74.5,0.000,60.0,pause,labview_demo_csv
ARO-01,3727,B_quadratic,surveillance,pause,2.096,0.013,15.8,74.3,0.024,60.0,pause,labview_demo_csv
ARO-01,3728,B_quadratic,surveillance,pause,2.100,0.010,15.8,74.2,0.018,60.0,pause,labview_demo_csv
ARO-01,3729,B_quadratic,surveillance,pause,2.071,0.015,15.7,74.2,0.026,60.0,pause,labview_demo_csv
ARO-01,3730,B_quadratic,surveillance,pause,2.081,0.000,15.7,74.4,0.000,60.0,pause,labview_demo_csv
ARO-01,3731,B_quadratic,surveillance,pause,2.056,0.000,15.6,74.6,0.000,60.0,pause,labview_demo_csv
ARO-01,3732,B_quadratic,surveillance,pause,2.039,0.002,15.5,74.6,0.004,60.0,pause,labview_demo_csv
ARO-01,3733,B_quadratic,surveillance,pause,2.095,0.010,15.5,74.5,0.019,60.0,pause,labview_demo_csv
ARO-01,3734,B_quadratic,surveillance,pause,2.151,0.000,15.4,74.9,0.000,60.0,pause,labview_demo_csv
ARO-01,3735,B_quadratic,surveillance,pause,2.142,0.000,15.4,75.0,0.000,60.0,pause,labview_demo_csv
ARO-01,3736,B_quadratic,surveillance,pause,2.112,0.015,15.4,74.6,0.027,60.0,pause,labview_demo_csv
ARO-01,3737,B_quadratic,surveillance,pause,2.154,0.000,15.4,74.7,0.000,60.0,pause,labview_demo_csv
ARO-01,3738,B_quadratic,surveillance,pause,2.103,0.004,15.3,74.7,0.007,60.0,pause,labview_demo_csv
ARO-01,3739,B_quadratic,surveillance,pause,2.168,0.000,15.3,74.7,0.000,60.0,pause,labview_demo_csv
ARO-01,3740,B_quadratic,surveillance,ascent,2.129,1.524,15.5,74.5,2.750,225.0,ascent,labview_demo_csv
ARO-01,3741,B_quadratic,surveillance,ascent,2.203,1.520,15.7,74.4,2.743,225.0,ascent,labview_demo_csv
ARO-01,3742,B_quadratic,surveillance,ascent,2.207,1.529,15.9,74.7,2.759,225.0,ascent,labview_demo_csv
ARO-01,3743,B_quadratic,surveillance,ascent,2.185,1.534,16.0,74.5,2.768,225.0,ascent,labview_demo_csv
ARO-01,3744,B_quadratic,surveillance,ascent,2.267,1.517,16.2,74.5,2.737,225.0,ascent,labview_demo_csv
ARO-01,3745,B_quadratic,surveillance,ascent,2.204,1.529,16.4,74.1,2.758,225.0,ascent,labview_demo_csv
ARO-01,3746,B_quadratic,surveillance,ascent,2.218,1.530,16.6,74.0,2.760,225.0,ascent,labview_demo_csv
ARO-01,3747,B_quadratic,surveillance,ascent,2.243,1.538,16.7,74.2,2.774,225.0,ascent,labview_demo_csv
ARO-01,3748,B_quadratic,surveillance,ascent,2.192,1.526,16.7,74.1,2.753,225.0,ascent,labview_demo_csv
ARO-01,3749,B_quadratic,surveillance,ascent,2.221,1.526,16.8,74.1,2.753,225.0,ascent,labview_demo_csv
ARO-01,3750,B_quadratic,surveillance,ascent,2.181,1.525,16.9,74.1,2.752,225.0,ascent,labview_demo_csv
ARO-01,3751,B_quadratic,surveillance,ascent,2.186,1.543,16.9,74.1,2.784,225.0,ascent,labview_demo_csv
ARO-01,3752,B_quadratic,surveillance,descent,2.222,0.343,16.9,74.1,0.619,225.0,descent,labview_demo_csv
ARO-01,3753,B_quadratic,surveillance,descent,2.299,0.346,16.8,74.3,0.624,225.0,descent,labview_demo_csv
ARO-01,3754,B_quadratic,surveillance,descent,2.203,0.350,16.7,74.3,0.631,225.0,descent,labview_demo_csv
ARO-01,3755,B_quadratic,surveillance,descent,2.209,0.355,16.7,74.1,0.641,225.0,descent,labview_demo_csv
ARO-01,3756,B_quadratic,surveillance,descent,2.192,0.352,16.7,74.2,0.636,225.0,descent,labview_demo_csv
ARO-01,3757,B_quadratic,surveillance,descent,2.187,0.357,16.6,74.0,0.645,225.0,descent,labview_demo_csv
ARO-01,3758,B_quadratic,surveillance,descent,2.200,0.354,16.6,74.5,0.639,225.0,descent,labview_demo_csv
ARO-01,3759,B_quadratic,surveillance,descent,2.171,0.341,16.5,74.8,0.616,225.0,descent,labview_demo_csv
ARO-01,3760,B_quadratic,surveillance,descent,2.095,0.352,16.3,74.9,0.636,225.0,descent,labview_demo_csv
ARO-01,3761,B_quadratic,surveillance,descent,2.118,0.354,16.3,74.8,0.638,225.0,descent,labview_demo_csv
ARO-01,3762,B_quadratic,surveillance,descent,2.153,0.357,16.1,74.6,0.644,225.0,descent,labview_demo_csv
ARO-01,3763,B_quadratic,surveillance,descent,2.137,0.344,16.1,74.5,0.621,225.0,descent,labview_demo_csv
ARO-01,3764,B_quadratic,surveillance,pause,2.079,0.000,16.0,74.4,0.000,225.0,pause,labview_demo_csv
ARO-01,3765,B_quadratic,surveillance,pause,2.086,0.000,16.0,74.4,0.000,225.0,pause,labview_demo_csv
ARO-01,3766,B_quadratic,surveillance,pause,2.108,0.000,16.0,74.3,0.000,225.0,pause,labview_demo_csv
ARO-01,3767,B_quadratic,surveillance,pause,2.081,0.007,16.0,74.0,0.013,225.0,pause,labview_demo_csv
ARO-01,3768,B_quadratic,surveillance,pause,2.107,0.013,15.9,74.2,0.023,225.0,pause,labview_demo_csv
ARO-01,3769,B_quadratic,surveillance,pause,2.085,0.000,15.9,74.4,0.000,225.0,pause,labview_demo_csv
ARO-01,3770,B_quadratic,surveillance,pause,2.090,0.000,15.8,74.7,0.000,225.0,pause,labview_demo_csv
ARO-01,3771,B_quadratic,surveillance,pause,2.145,0.000,15.7,74.7,0.000,225.0,pause,labview_demo_csv
ARO-01,3772,B_quadratic,surveillance,pause,2.122,0.005,15.6,74.7,0.008,225.0,pause,labview_demo_csv
ARO-01,3773,B_quadratic,surveillance,pause,2.103,0.000,15.7,75.2,0.000,225.0,pause,labview_demo_csv
ARO-01,3774,B_quadratic,surveillance,pause,2.148,0.006,15.8,75.1,0.011,225.0,pause,labview_demo_csv
ARO-01,3775,B_quadratic,surveillance,pause,2.111,0.009,15.7,75.1,0.017,225.0,pause,labview_demo_csv
ARO-01,3776,B_quadratic,surveillance,pause,2.174,0.001,15.5,75.0,0.002,225.0,pause,labview_demo_csv
ARO-01,3777,B_quadratic,surveillance,pause,2.079,0.013,15.6,75.3,0.023,225.0,pause,labview_demo_csv
ARO-01,3778,B_quadratic,surveillance,pause,2.100,0.008,15.7,75.3,0.014,225.0,pause,labview_demo_csv
ARO-01,3779,B_quadratic,surveillance,pause,2.216,0.002,15.6,75.4,0.003,225.0,pause,labview_demo_csv
ARO-01,3780,B_quadratic,surveillance,pause,2.140,0.000,15.7,75.3,0.000,225.0,pause,labview_demo_csv
ARO-01,3781,B_quadratic,surveillance,pause,2.216,0.000,15.7,75.1,0.000,225.0,pause,labview_demo_csv
ARO-01,3782,B_quadratic,surveillance,pause,2.178,0.000,15.8,75.2,0.000,225.0,pause,labview_demo_csv
ARO-01,3783,B_quadratic,surveillance,pause,2.163,0.000,15.9,75.2,0.000,225.0,pause,labview_demo_csv
ARO-01,3784,B_quadratic,surveillance,ascent,2.210,1.541,16.2,75.3,2.780,225.0,ascent,labview_demo_csv
ARO-01,3785,B_quadratic,surveillance,ascent,2.249,1.531,16.2,75.2,2.762,225.0,ascent,labview_demo_csv
ARO-01,3786,B_quadratic,surveillance,ascent,2.193,1.511,16.4,75.5,2.725,225.0,ascent,labview_demo_csv
ARO-01,3787,B_quadratic,surveillance,ascent,2.231,1.523,16.7,75.5,2.748,225.0,ascent,labview_demo_csv
ARO-01,3788,B_quadratic,surveillance,ascent,2.178,1.528,16.7,75.4,2.757,225.0,ascent,labview_demo_csv
ARO-01,3789,B_quadratic,surveillance,ascent,2.232,1.521,16.8,75.1,2.744,225.0,ascent,labview_demo_csv
ARO-01,3790,B_quadratic,surveillance,ascent,2.249,1.522,17.0,74.7,2.746,225.0,ascent,labview_demo_csv
ARO-01,3791,B_quadratic,surveillance,ascent,2.265,1.537,17.2,75.2,2.773,225.0,ascent,labview_demo_csv
ARO-01,3792,B_quadratic,surveillance,ascent,2.247,1.541,17.2,75.3,2.780,225.0,ascent,labview_demo_csv
ARO-01,3793,B_quadratic,surveillance,ascent,2.248,1.527,17.3,75.1,2.754,225.0,ascent,labview_demo_csv
ARO-01,3794,B_quadratic,surveillance,ascent,2.242,1.536,17.5,75.0,2.772,225.0,ascent,labview_demo_csv
ARO-01,3795,B_quadratic,surveillance,ascent,2.314,1.515,17.4,75.1,2.734,225.0,ascent,labview_demo_csv
ARO-01,3796,B_quadratic,surveillance,descent,2.187,0.346,17.4,75.2,0.625,225.0,descent,labview_demo_csv
ARO-01,3797,B_quadratic,surveillance,descent,2.263,0.348,17.3,75.0,0.628,225.0,descent,labview_demo_csv
ARO-01,3798,B_quadratic,surveillance,descent,2.234,0.346,17.3,74.9,0.624,225.0,descent,labview_demo_csv
ARO-01,3799,B_quadratic,surveillance,descent,2.197,0.346,17.1,75.2,0.624,225.0,descent,labview_demo_csv
ARO-01,3800,B_quadratic,surveillance,descent,2.248,0.347,17.0,75.2,0.626,225.0,descent,labview_demo_csv
ARO-01,3801,B_quadratic,surveillance,descent,2.186,0.340,17.0,75.4,0.614,225.0,descent,labview_demo_csv
ARO-01,3802,B_quadratic,surveillance,descent,2.138,0.360,17.0,75.8,0.650,225.0,descent,labview_demo_csv
ARO-01,3803,B_quadratic,surveillance,descent,2.144,0.366,16.9,75.8,0.660,225.0,descent,labview_demo_csv
ARO-01,3804,B_quadratic,surveillance,descent,2.195,0.360,16.8,76.0,0.650,225.0,descent,labview_demo_csv
ARO-01,3805,B_quadratic,surveillance,descent,2.247,0.338,16.6,76.0,0.610,225.0,descent,labview_demo_csv
ARO-01,3806,B_quadratic,surveillance,descent,2.173,0.347,16.6,75.9,0.627,225.0,descent,labview_demo_csv
ARO-01,3807,B_quadratic,surveillance,descent,2.115,0.337,16.6,76.0,0.608,225.0,descent,labview_demo_csv
ARO-01,3808,B_quadratic,surveillance,pause,2.114,0.001,16.5,76.6,0.003,225.0,pause,labview_demo_csv
ARO-01,3809,B_quadratic,surveillance,pause,2.138,0.000,16.4,76.6,0.000,225.0,pause,labview_demo_csv
ARO-01,3810,B_quadratic,surveillance,pause,2.124,0.008,16.4,76.7,0.015,225.0,pause,labview_demo_csv
ARO-01,3811,B_quadratic,surveillance,pause,2.109,0.004,16.2,76.5,0.007,225.0,pause,labview_demo_csv
ARO-01,3812,B_quadratic,surveillance,pause,2.104,0.001,16.2,76.4,0.002,225.0,pause,labview_demo_csv
ARO-01,3813,B_quadratic,surveillance,pause,2.172,0.000,16.3,76.1,0.000,225.0,pause,labview_demo_csv
ARO-01,3814,B_quadratic,surveillance,pause,2.119,0.001,16.3,75.8,0.002,225.0,pause,labview_demo_csv
ARO-01,3815,B_quadratic,surveillance,pause,2.121,0.000,16.3,76.1,0.000,225.0,pause,labview_demo_csv
ARO-01,3816,B_quadratic,surveillance,pause,2.156,0.000,16.3,76.0,0.000,225.0,pause,labview_demo_csv
ARO-01,3817,B_quadratic,surveillance,pause,2.164,0.000,16.3,76.1,0.000,225.0,pause,labview_demo_csv
ARO-01,3818,B_quadratic,surveillance,pause,2.183,0.011,16.2,76.2,0.020,225.0,pause,labview_demo_csv
ARO-01,3819,B_quadratic,surveillance,pause,2.191,0.005,16.2,76.3,0.009,225.0,pause,labview_demo_csv
ARO-01,3820,B_quadratic,surveillance,pause,2.080,0.000,16.3,76.5,0.000,225.0,pause,labview_demo_csv
ARO-01,3821,B_quadratic,surveillance,pause,2.175,0.000,16.3,76.5,0.000,225.0,pause,labview_demo_csv
ARO-01,3822,B_quadratic,surveillance,pause,2.169,0.004,16.4,76.2,0.007,225.0,pause,labview_demo_csv
ARO-01,3823,B_quadratic,surveillance,pause,2.238,0.000,16.4,76.3,0.000,225.0,pause,labview_demo_csv
ARO-01,3824,B_quadratic,surveillance,pause,2.222,0.003,16.2,76.2,0.006,225.0,pause,labview_demo_csv
ARO-01,3825,B_quadratic,surveillance,pause,2.164,0.000,16.1,76.1,0.000,225.0,pause,labview_demo_csv
ARO-01,3826,B_quadratic,surveillance,pause,2.163,0.006,16.1,76.1,0.012,225.0,pause,labview_demo_csv
ARO-01,3827,B_quadratic,surveillance,pause,2.260,0.001,16.0,76.0,0.002,225.0,pause,labview_demo_csv
ARO-01,3828,B_quadratic,surveillance,ascent,2.269,1.329,16.2,75.8,2.397,180.0,ascent,labview_demo_csv
ARO-01,3829,B_quadratic,surveillance,ascent,2.206,1.353,16.3,75.9,2.441,180.0,ascent,labview_demo_csv
ARO-01,3830,B_quadratic,surveillance,ascent,2.210,1.348,16.3,75.9,2.432,180.0,ascent,labview_demo_csv
ARO-01,3831,B_quadratic,surveillance,ascent,2.243,1.336,16.5,75.8,2.410,180.0,ascent,labview_demo_csv
ARO-01,3832,B_quadratic,surveillance,ascent,2.216,1.339,16.7,75.6,2.416,180.0,ascent,labview_demo_csv
ARO-01,3833,B_quadratic,surveillance,ascent,2.306,1.340,16.8,75.4,2.417,180.0,ascent,labview_demo_csv
ARO-01,3834,B_quadratic,surveillance,ascent,2.313,1.332,17.0,75.0,2.403,180.0,ascent,labview_demo_csv
ARO-01,3835,B_quadratic,surveillance,ascent,2.303,1.340,17.0,75.2,2.417,180.0,ascent,labview_demo_csv
ARO-01,3836,B_quadratic,surveillance,ascent,2.274,1.344,17.1,74.6,2.425,180.0,ascent,labview_demo_csv
ARO-01,3837,B_quadratic,surveillance,ascent,2.276,1.359,17.2,74.6,2.453,180.0,ascent,labview_demo_csv
ARO-01,3838,B_quadratic,surveillance,ascent,2.286,1.346,17.2,74.5,2.428,180.0,ascent,labview_demo_csv
ARO-01,3839,B_quadratic,surveillance,ascent,2.250,1.344,17.3,74.7,2.425,180.0,ascent,labview_demo_csv
ARO-01,3840,B_quadratic,surveillance,descent,2.163,0.361,17.3,74.9,0.651,180.0,descent,labview_demo_csv
ARO-01,3841,B_quadratic,surveillance,descent,2.271,0.348,17.2,75.2,0.628,180.0,descent,labview_demo_csv
ARO-01,3842,B_quadratic,surveillance,descent,2.238,0.339,17.0,75.4,0.612,180.0,descent,labview_demo_csv
ARO-01,3843,B_quadratic,surveillance,descent,2.213,0.347,17.0,75.6,0.627,180.0,descent,labview_demo_csv
ARO-01,3844,B_quadratic,surveillance,descent,2.209,0.344,16.9,75.4,0.621,180.0,descent,labview_demo_csv
ARO-01,3845,B_quadratic,surveillance,descent,2.291,0.362,16.8,75.1,0.653,180.0,descent,labview_demo_csv
ARO-01,3846,B_quadratic,surveillance,descent,2.249,0.336,16.8,74.9,0.606,180.0,descent,labview_demo_csv
