machine_code,time,sim_elapsed_s,profile,scenario,phase,vibration_mm_s,motor_power,temperature,humidity,current,charge,state,source
ARO-01,2026-05-29T00:16:22.151Z,1661,A_linear,healthy,pause,0.915,0.000,26.3,58.3,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:16:23.152Z,1662,A_linear,healthy,pause,0.881,0.006,26.2,58.4,0.011,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:16:24.152Z,1663,A_linear,healthy,pause,0.902,0.000,26.2,58.4,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:16:25.160Z,1664,A_linear,healthy,pause,0.902,0.018,26.1,58.4,0.032,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:16:26.161Z,1665,A_linear,healthy,pause,0.910,0.000,26.0,58.1,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:16:27.161Z,1666,A_linear,healthy,pause,0.926,0.000,26.0,58.1,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:16:28.162Z,1667,A_linear,healthy,pause,0.926,0.000,25.9,58.5,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:16:29.162Z,1668,A_linear,healthy,pause,0.951,0.000,25.8,58.7,0.001,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:16:30.163Z,1669,A_linear,healthy,pause,0.949,0.008,25.8,58.3,0.014,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:16:31.164Z,1670,A_linear,healthy,pause,0.960,0.002,25.8,58.7,0.004,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:16:32.165Z,1671,A_linear,healthy,pause,0.959,0.002,25.9,58.5,0.003,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:16:33.165Z,1672,A_linear,healthy,ascent,0.967,0.563,25.9,58.4,1.016,60.0,ascent,labview_bridge
ARO-01,2026-05-29T00:16:34.166Z,1673,A_linear,healthy,ascent,0.998,0.566,25.9,58.0,1.022,60.0,ascent,labview_bridge
ARO-01,2026-05-29T00:16:35.167Z,1674,A_linear,healthy,ascent,0.990,0.573,25.9,58.3,1.033,60.0,ascent,labview_bridge
ARO-01,2026-05-29T00:16:36.168Z,1675,A_linear,healthy,ascent,0.988,0.566,26.0,58.3,1.021,60.0,ascent,labview_bridge
ARO-01,2026-05-29T00:16:37.168Z,1676,A_linear,healthy,ascent,1.028,0.561,26.1,58.7,1.013,60.0,ascent,labview_bridge
ARO-01,2026-05-29T00:16:38.169Z,1677,A_linear,healthy,ascent,1.009,0.567,26.1,58.5,1.022,60.0,ascent,labview_bridge
ARO-01,2026-05-29T00:16:39.176Z,1678,A_linear,healthy,ascent,1.010,0.561,26.0,58.6,1.013,60.0,ascent,labview_bridge
ARO-01,2026-05-29T00:16:40.177Z,1679,A_linear,healthy,ascent,1.012,0.568,26.1,58.6,1.024,60.0,ascent,labview_bridge
ARO-01,2026-05-29T00:16:41.178Z,1680,A_linear,healthy,ascent,1.036,0.565,26.2,58.5,1.020,60.0,ascent,labview_bridge
ARO-01,2026-05-29T00:16:42.179Z,1681,A_linear,healthy,ascent,0.979,0.558,26.2,58.6,1.007,60.0,ascent,labview_bridge
ARO-01,2026-05-29T00:16:43.179Z,1682,A_linear,healthy,ascent,1.021,0.565,26.2,58.7,1.020,60.0,ascent,labview_bridge
ARO-01,2026-05-29T00:16:44.180Z,1683,A_linear,healthy,ascent,0.995,0.571,26.1,58.7,1.031,60.0,ascent,labview_bridge
ARO-01,2026-05-29T00:16:45.180Z,1684,A_linear,healthy,descent,0.996,0.349,26.2,58.8,0.630,60.0,descent,labview_bridge
ARO-01,2026-05-29T00:16:46.185Z,1685,A_linear,healthy,descent,0.975,0.342,26.2,58.8,0.617,60.0,descent,labview_bridge
ARO-01,2026-05-29T00:16:47.186Z,1686,A_linear,healthy,descent,0.963,0.344,26.1,58.4,0.622,60.0,descent,labview_bridge
ARO-01,2026-05-29T00:16:48.186Z,1687,A_linear,healthy,descent,0.960,0.345,26.1,58.5,0.623,60.0,descent,labview_bridge
ARO-01,2026-05-29T00:16:49.187Z,1688,A_linear,healthy,descent,0.979,0.344,26.2,58.5,0.620,60.0,descent,labview_bridge
ARO-01,2026-05-29T00:16:50.188Z,1689,A_linear,healthy,descent,0.972,0.341,26.1,58.4,0.616,60.0,descent,labview_bridge
ARO-01,2026-05-29T00:16:51.188Z,1690,A_linear,healthy,descent,0.945,0.349,26.1,58.0,0.630,60.0,descent,labview_bridge
ARO-01,2026-05-29T00:16:52.189Z,1691,A_linear,healthy,descent,0.935,0.344,26.1,57.8,0.621,60.0,descent,labview_bridge
ARO-01,2026-05-29T00:16:53.190Z,1692,A_linear,healthy,descent,0.913,0.349,26.1,57.9,0.630,60.0,descent,labview_bridge
ARO-01,2026-05-29T00:16:54.191Z,1693,A_linear,healthy,descent,0.925,0.344,26.1,57.9,0.621,60.0,descent,labview_bridge
ARO-01,2026-05-29T00:16:55.191Z,1694,A_linear,healthy,descent,0.932,0.346,26.2,57.8,0.624,60.0,descent,labview_bridge
ARO-01,2026-05-29T00:16:56.192Z,1695,A_linear,healthy,descent,0.907,0.353,26.3,57.6,0.638,60.0,descent,labview_bridge
ARO-01,2026-05-29T00:16:57.193Z,1696,A_linear,healthy,pause,0.915,0.000,26.2,57.6,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:16:58.194Z,1697,A_linear,healthy,pause,0.869,0.001,26.0,57.5,0.002,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:16:59.195Z,1698,A_linear,healthy,pause,0.892,0.006,26.0,57.6,0.012,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:17:00.196Z,1699,A_linear,healthy,pause,0.878,0.000,25.9,57.3,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:17:01.199Z,1700,A_linear,healthy,pause,0.893,0.000,25.9,56.9,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:17:02.200Z,1701,A_linear,healthy,pause,0.877,0.000,25.7,57.1,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:17:03.201Z,1702,A_linear,healthy,pause,0.889,0.003,25.7,57.0,0.006,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:17:04.201Z,1703,A_linear,healthy,pause,0.899,0.009,25.7,57.3,0.016,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:17:05.202Z,1704,A_linear,healthy,pause,0.890,0.000,25.6,57.6,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:17:06.203Z,1705,A_linear,healthy,pause,0.880,0.001,25.6,57.1,0.002,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:17:07.210Z,1706,A_linear,healthy,pause,0.899,0.010,25.6,56.9,0.019,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:17:08.211Z,1707,A_linear,healthy,pause,0.915,0.000,25.7,57.2,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:17:09.211Z,1708,A_linear,healthy,pause,0.912,0.000,25.8,57.4,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:17:10.211Z,1709,A_linear,healthy,pause,0.914,0.000,25.7,57.7,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:17:11.212Z,1710,A_linear,healthy,pause,0.905,0.000,25.7,57.7,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:17:12.213Z,1711,A_linear,healthy,pause,0.929,0.003,25.7,57.7,0.005,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:17:13.213Z,1712,A_linear,healthy,pause,0.930,0.004,25.7,57.8,0.007,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:17:14.214Z,1713,A_linear,healthy,pause,0.947,0.000,25.6,57.7,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:17:15.214Z,1714,A_linear,healthy,pause,0.942,0.003,25.5,57.7,0.006,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:17:16.214Z,1715,A_linear,healthy,pause,0.975,0.010,25.4,57.6,0.017,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:17:17.215Z,1716,A_linear,healthy,ascent,0.972,0.557,25.5,57.2,1.005,60.0,ascent,labview_bridge
ARO-01,2026-05-29T00:17:18.216Z,1717,A_linear,healthy,ascent,0.994,0.561,25.6,57.1,1.011,60.0,ascent,labview_bridge
ARO-01,2026-05-29T00:17:19.216Z,1718,A_linear,healthy,ascent,0.991,0.561,25.5,57.2,1.012,60.0,ascent,labview_bridge
ARO-01,2026-05-29T00:17:20.217Z,1719,A_linear,healthy,ascent,1.006,0.567,25.6,57.3,1.023,60.0,ascent,labview_bridge
ARO-01,2026-05-29T00:17:21.218Z,1720,A_linear,healthy,ascent,0.993,0.559,25.7,57.4,1.009,60.0,ascent,labview_bridge
ARO-01,2026-05-29T00:17:22.219Z,1721,A_linear,healthy,ascent,0.995,0.565,25.8,57.8,1.020,60.0,ascent,labview_bridge
ARO-01,2026-05-29T00:17:23.226Z,1722,A_linear,healthy,ascent,1.000,0.566,25.9,57.4,1.022,60.0,ascent,labview_bridge
ARO-01,2026-05-29T00:17:24.227Z,1723,A_linear,healthy,ascent,0.987,0.551,25.9,57.3,0.994,60.0,ascent,labview_bridge
ARO-01,2026-05-29T00:17:25.228Z,1724,A_linear,healthy,ascent,0.991,0.555,25.9,56.9,1.002,60.0,ascent,labview_bridge
ARO-01,2026-05-29T00:17:26.228Z,1725,A_linear,healthy,ascent,0.999,0.553,25.9,56.8,0.997,60.0,ascent,labview_bridge
ARO-01,2026-05-29T00:17:27.228Z,1726,A_linear,healthy,ascent,0.995,0.563,25.9,56.8,1.016,60.0,ascent,labview_bridge
ARO-01,2026-05-29T00:17:28.229Z,1727,A_linear,healthy,ascent,0.988,0.565,25.8,56.8,1.019,60.0,ascent,labview_bridge
ARO-01,2026-05-29T00:17:29.230Z,1728,A_linear,healthy,descent,0.994,0.345,25.8,57.0,0.623,60.0,descent,labview_bridge
ARO-01,2026-05-29T00:17:30.230Z,1729,A_linear,healthy,descent,0.987,0.343,25.9,57.2,0.619,60.0,descent,labview_bridge
ARO-01,2026-05-29T00:17:31.231Z,1730,A_linear,healthy,descent,0.998,0.344,25.9,56.8,0.621,60.0,descent,labview_bridge
ARO-01,2026-05-29T00:17:32.232Z,1731,A_linear,healthy,descent,0.964,0.367,25.9,57.0,0.662,60.0,descent,labview_bridge
ARO-01,2026-05-29T00:17:33.232Z,1732,A_linear,healthy,descent,0.977,0.352,25.9,57.1,0.636,60.0,descent,labview_bridge
ARO-01,2026-05-29T00:17:34.233Z,1733,A_linear,healthy,descent,0.965,0.341,25.8,56.9,0.616,60.0,descent,labview_bridge
ARO-01,2026-05-29T00:17:35.234Z,1734,A_linear,healthy,descent,0.962,0.344,25.8,56.9,0.620,60.0,descent,labview_bridge
ARO-01,2026-05-29T00:17:36.235Z,1735,A_linear,healthy,descent,0.958,0.353,25.9,57.1,0.636,60.0,descent,labview_bridge
ARO-01,2026-05-29T00:17:37.242Z,1736,A_linear,healthy,descent,0.935,0.342,25.9,57.3,0.617,60.0,descent,labview_bridge
ARO-01,2026-05-29T00:17:38.243Z,1737,A_linear,healthy,descent,0.932,0.343,25.9,57.3,0.619,60.0,descent,labview_bridge
ARO-01,2026-05-29T00:17:39.244Z,1738,A_linear,healthy,descent,0.939,0.359,25.9,57.2,0.647,60.0,descent,labview_bridge
ARO-01,2026-05-29T00:17:40.244Z,1739,A_linear,healthy,descent,0.912,0.352,25.9,57.3,0.635,60.0,descent,labview_bridge
ARO-01,2026-05-29T00:17:41.245Z,1740,A_linear,healthy,pause,0.901,0.000,25.8,57.2,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:17:42.246Z,1741,A_linear,healthy,pause,0.913,0.000,25.8,57.1,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:17:43.246Z,1742,A_linear,healthy,pause,0.889,0.002,25.8,57.3,0.004,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:17:44.247Z,1743,A_linear,healthy,pause,0.876,0.000,25.7,57.3,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:17:45.247Z,1744,A_linear,healthy,pause,0.907,0.000,25.6,57.2,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:17:46.248Z,1745,A_linear,healthy,pause,0.884,0.000,25.6,57.3,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:17:47.249Z,1746,A_linear,healthy,pause,0.893,0.003,25.5,57.1,0.006,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:17:48.249Z,1747,A_linear,healthy,pause,0.888,0.000,25.6,56.9,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:17:49.250Z,1748,A_linear,healthy,pause,0.882,0.000,25.6,56.8,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:17:50.250Z,1749,A_linear,healthy,pause,0.916,0.010,25.5,57.1,0.017,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:17:51.251Z,1750,A_linear,healthy,pause,0.887,0.000,25.6,56.9,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:17:52.252Z,1751,A_linear,healthy,pause,0.897,0.000,25.6,56.8,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:17:53.258Z,1752,A_linear,healthy,pause,0.894,0.005,25.6,56.8,0.008,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:17:54.258Z,1753,A_linear,healthy,pause,0.932,0.000,25.7,57.0,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:17:55.259Z,1754,A_linear,healthy,pause,0.936,0.004,25.6,56.9,0.008,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:17:56.259Z,1755,A_linear,healthy,pause,0.941,0.000,25.6,56.5,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:17:57.260Z,1756,A_linear,healthy,pause,0.957,0.002,25.4,56.6,0.003,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:17:58.261Z,1757,A_linear,healthy,pause,0.954,0.001,25.5,56.8,0.002,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:17:59.261Z,1758,A_linear,healthy,pause,0.991,0.003,25.4,57.0,0.005,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:18:00.262Z,1759,A_linear,healthy,pause,0.954,0.001,25.5,57.1,0.001,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:18:01.262Z,1760,A_linear,healthy,ascent,0.988,0.566,25.6,57.0,1.022,60.0,ascent,labview_bridge
ARO-01,2026-05-29T00:18:02.263Z,1761,A_linear,healthy,ascent,0.977,0.563,25.5,57.0,1.017,60.0,ascent,labview_bridge
ARO-01,2026-05-29T00:18:03.264Z,1762,A_linear,healthy,ascent,0.998,0.572,25.5,56.9,1.033,60.0,ascent,labview_bridge
ARO-01,2026-05-29T00:18:04.265Z,1763,A_linear,healthy,ascent,1.006,0.568,25.5,56.8,1.025,60.0,ascent,labview_bridge
ARO-01,2026-05-29T00:18:05.265Z,1764,A_linear,healthy,ascent,0.995,0.569,25.5,56.9,1.027,60.0,ascent,labview_bridge
ARO-01,2026-05-29T00:18:06.266Z,1765,A_linear,healthy,ascent,1.015,0.565,25.4,56.9,1.020,60.0,ascent,labview_bridge
ARO-01,2026-05-29T00:18:07.267Z,1766,A_linear,healthy,ascent,1.022,0.565,25.5,57.2,1.019,60.0,ascent,labview_bridge
ARO-01,2026-05-29T00:18:08.268Z,1767,A_linear,healthy,ascent,1.002,0.571,25.6,57.1,1.030,60.0,ascent,labview_bridge
ARO-01,2026-05-29T00:18:09.269Z,1768,A_linear,healthy,ascent,0.996,0.561,25.7,57.0,1.013,60.0,ascent,labview_bridge
ARO-01,2026-05-29T00:18:10.270Z,1769,A_linear,healthy,ascent,0.978,0.565,25.8,57.3,1.019,60.0,ascent,labview_bridge
ARO-01,2026-05-29T00:18:11.270Z,1770,A_linear,healthy,ascent,1.010,0.571,25.8,57.4,1.030,60.0,ascent,labview_bridge
ARO-01,2026-05-29T00:18:12.271Z,1771,A_linear,healthy,ascent,0.993,0.573,25.8,57.6,1.033,60.0,ascent,labview_bridge
ARO-01,2026-05-29T00:18:13.272Z,1772,A_linear,healthy,descent,0.974,0.347,25.7,57.5,0.625,60.0,descent,labview_bridge
ARO-01,2026-05-29T00:18:14.274Z,1773,A_linear,healthy,descent,1.016,0.351,25.6,57.5,0.633,60.0,descent,labview_bridge
ARO-01,2026-05-29T00:18:15.275Z,1774,A_linear,healthy,descent,0.979,0.356,25.7,57.4,0.642,60.0,descent,labview_bridge
ARO-01,2026-05-29T00:18:16.276Z,1775,A_linear,healthy,descent,0.963,0.345,25.8,57.0,0.623,60.0,descent,labview_bridge
ARO-01,2026-05-29T00:18:17.280Z,1776,A_linear,healthy,descent,0.957,0.358,25.7,57.2,0.646,60.0,descent,labview_bridge
ARO-01,2026-05-29T00:18:18.280Z,1777,A_linear,healthy,descent,0.964,0.341,25.7,56.9,0.615,60.0,descent,labview_bridge
ARO-01,2026-05-29T00:18:19.281Z,1778,A_linear,healthy,descent,0.945,0.351,25.7,56.6,0.633,60.0,descent,labview_bridge
ARO-01,2026-05-29T00:18:20.282Z,1779,A_linear,healthy,descent,0.933,0.335,25.7,56.7,0.605,60.0,descent,labview_bridge
ARO-01,2026-05-29T00:18:21.282Z,1780,A_linear,healthy,descent,0.949,0.346,25.7,56.6,0.624,60.0,descent,labview_bridge
ARO-01,2026-05-29T00:18:22.283Z,1781,A_linear,healthy,descent,0.898,0.336,25.6,56.4,0.605,60.0,descent,labview_bridge
ARO-01,2026-05-29T00:18:23.283Z,1782,A_linear,healthy,descent,0.917,0.346,25.7,56.3,0.625,60.0,descent,labview_bridge
ARO-01,2026-05-29T00:18:24.284Z,1783,A_linear,healthy,descent,0.903,0.346,25.5,56.4,0.624,60.0,descent,labview_bridge
ARO-01,2026-05-29T00:18:25.292Z,1784,A_linear,healthy,pause,0.925,0.000,25.4,56.5,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:18:26.292Z,1785,A_linear,healthy,pause,0.906,0.000,25.4,56.6,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:18:27.293Z,1786,A_linear,healthy,pause,0.899,0.000,25.3,56.8,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:18:28.294Z,1787,A_linear,healthy,pause,0.895,0.003,25.3,57.0,0.006,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:18:29.294Z,1788,A_linear,healthy,pause,0.903,0.000,25.3,57.2,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:18:30.295Z,1789,A_linear,healthy,pause,0.877,0.000,25.3,57.3,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:18:31.296Z,1790,A_linear,healthy,pause,0.865,0.001,25.3,57.4,0.002,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:18:32.296Z,1791,A_linear,healthy,pause,0.881,0.000,25.3,57.3,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:18:33.297Z,1792,A_linear,healthy,pause,0.887,0.009,25.3,57.3,0.015,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:18:34.297Z,1793,A_linear,healthy,pause,0.912,0.003,25.3,57.3,0.005,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:18:35.300Z,1794,A_linear,healthy,pause,0.901,0.004,25.2,57.5,0.007,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:18:36.306Z,1795,A_linear,healthy,pause,0.916,0.000,25.2,57.7,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:18:37.306Z,1796,A_linear,healthy,pause,0.925,0.000,25.3,57.6,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:18:38.307Z,1797,A_linear,healthy,pause,0.915,0.008,25.3,57.7,0.014,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:18:39.308Z,1798,A_linear,healthy,pause,0.913,0.005,25.3,57.7,0.010,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:18:40.308Z,1799,A_linear,healthy,pause,0.935,0.007,25.3,57.8,0.013,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:18:41.309Z,1800,A_linear,healthy,pause,0.953,0.004,25.3,57.7,0.007,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:18:42.310Z,1801,A_linear,healthy,pause,0.947,0.000,25.3,57.5,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:18:43.310Z,1802,A_linear,healthy,pause,0.981,0.000,25.4,57.2,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:18:44.311Z,1803,A_linear,healthy,pause,0.977,0.002,25.4,57.1,0.003,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:18:45.312Z,1804,A_linear,healthy,ascent,0.979,0.564,25.6,56.6,1.017,60.0,ascent,labview_bridge
ARO-01,2026-05-29T00:18:46.313Z,1805,A_linear,healthy,ascent,1.010,0.573,25.6,56.8,1.034,60.0,ascent,labview_bridge
ARO-01,2026-05-29T00:18:47.313Z,1806,A_linear,healthy,ascent,1.005,0.568,25.7,56.9,1.025,60.0,ascent,labview_bridge
ARO-01,2026-05-29T00:18:48.314Z,1807,A_linear,healthy,ascent,0.980,0.575,25.7,57.0,1.037,60.0,ascent,labview_bridge
ARO-01,2026-05-29T00:18:49.315Z,1808,A_linear,healthy,ascent,0.972,0.567,25.6,56.5,1.023,60.0,ascent,labview_bridge
ARO-01,2026-05-29T00:18:50.316Z,1809,A_linear,healthy,ascent,1.016,0.556,25.7,56.7,1.003,60.0,ascent,labview_bridge
ARO-01,2026-05-29T00:18:51.317Z,1810,A_linear,healthy,ascent,1.009,0.554,25.6,56.7,0.999,60.0,ascent,labview_bridge
ARO-01,2026-05-29T00:18:52.317Z,1811,A_linear,healthy,ascent,0.984,0.567,25.7,56.6,1.022,60.0,ascent,labview_bridge
ARO-01,2026-05-29T00:18:53.318Z,1812,A_linear,healthy,ascent,1.016,0.558,25.7,56.4,1.007,60.0,ascent,labview_bridge
ARO-01,2026-05-29T00:18:54.319Z,1813,A_linear,healthy,ascent,1.001,0.566,25.8,56.5,1.021,60.0,ascent,labview_bridge
ARO-01,2026-05-29T00:18:55.320Z,1814,A_linear,healthy,ascent,1.017,0.568,25.8,56.5,1.025,60.0,ascent,labview_bridge
ARO-01,2026-05-29T00:18:56.320Z,1815,A_linear,healthy,ascent,0.992,0.563,25.8,56.4,1.015,60.0,ascent,labview_bridge
ARO-01,2026-05-29T00:18:57.321Z,1816,A_linear,healthy,descent,1.022,0.362,25.7,56.2,0.654,60.0,descent,labview_bridge
ARO-01,2026-05-29T00:18:58.322Z,1817,A_linear,healthy,descent,1.022,0.349,25.8,56.2,0.630,60.0,descent,labview_bridge
ARO-01,2026-05-29T00:18:59.323Z,1818,A_linear,healthy,descent,0.974,0.348,25.8,56.3,0.628,60.0,descent,labview_bridge
ARO-01,2026-05-29T00:19:00.324Z,1819,A_linear,healthy,descent,0.971,0.343,25.8,55.8,0.619,60.0,descent,labview_bridge
ARO-01,2026-05-29T00:19:01.325Z,1820,A_linear,healthy,descent,0.980,0.343,25.8,56.3,0.618,60.0,descent,labview_bridge
ARO-01,2026-05-29T00:19:02.325Z,1821,A_linear,healthy,descent,0.933,0.355,25.8,56.6,0.640,60.0,descent,labview_bridge
ARO-01,2026-05-29T00:19:03.326Z,1822,A_linear,healthy,descent,0.948,0.357,25.8,56.5,0.644,60.0,descent,labview_bridge
ARO-01,2026-05-29T00:19:04.326Z,1823,A_linear,healthy,descent,0.941,0.358,25.7,56.8,0.645,60.0,descent,labview_bridge
ARO-01,2026-05-29T00:19:05.327Z,1824,A_linear,healthy,descent,0.943,0.346,25.7,56.6,0.623,60.0,descent,labview_bridge
ARO-01,2026-05-29T00:19:06.328Z,1825,A_linear,healthy,descent,0.951,0.357,25.6,56.5,0.644,60.0,descent,labview_bridge
ARO-01,2026-05-29T00:19:07.329Z,1826,A_linear,healthy,descent,0.905,0.350,25.6,56.7,0.631,60.0,descent,labview_bridge
ARO-01,2026-05-29T00:19:08.329Z,1827,A_linear,healthy,descent,0.909,0.355,25.5,57.0,0.640,60.0,descent,labview_bridge
ARO-01,2026-05-29T00:19:09.330Z,1828,A_linear,healthy,pause,0.908,0.000,25.5,57.0,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:19:10.331Z,1829,A_linear,healthy,pause,0.905,0.000,25.4,57.3,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:19:11.332Z,1830,A_linear,healthy,pause,0.901,0.000,25.3,57.3,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:19:12.332Z,1831,A_linear,healthy,pause,0.892,0.000,25.3,57.4,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:19:13.333Z,1832,A_linear,healthy,pause,0.884,0.000,25.2,57.6,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:19:14.334Z,1833,A_linear,healthy,pause,0.913,0.012,25.1,57.6,0.021,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:19:15.334Z,1834,A_linear,healthy,pause,0.896,0.006,25.1,57.5,0.011,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:19:16.338Z,1835,A_linear,healthy,pause,0.887,0.000,25.2,57.6,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:19:17.339Z,1836,A_linear,healthy,pause,0.862,0.000,25.1,57.3,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:19:18.340Z,1837,A_linear,healthy,pause,0.911,0.008,25.1,57.1,0.014,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:19:19.340Z,1838,A_linear,healthy,pause,0.898,0.003,25.0,56.9,0.005,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:19:20.341Z,1839,A_linear,healthy,pause,0.907,0.002,25.0,56.9,0.004,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:19:21.342Z,1840,A_linear,healthy,pause,0.910,0.000,24.9,56.9,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:19:22.343Z,1841,A_linear,healthy,pause,0.911,0.002,24.9,56.9,0.004,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:19:23.343Z,1842,A_linear,healthy,pause,0.913,0.008,24.9,57.3,0.014,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:19:24.344Z,1843,A_linear,healthy,pause,0.930,0.010,24.8,57.3,0.017,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:19:25.344Z,1844,A_linear,healthy,pause,0.945,0.000,24.7,57.1,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:19:26.345Z,1845,A_linear,healthy,pause,0.935,0.000,24.7,57.3,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:19:27.346Z,1846,A_linear,healthy,pause,0.955,0.001,24.7,57.2,0.003,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:19:28.354Z,1847,A_linear,healthy,pause,0.978,0.008,24.8,57.1,0.015,60.0,pause,labview_bridge
ARO-01,2026-05-29T00:19:29.355Z,1848,A_linear,healthy,ascent,0.979,0.567,24.8,56.9,1.023,60.0,ascent,labview_bridge
ARO-01,2026-05-29T00:19:30.355Z,1849,A_linear,healthy,ascent,0.985,0.562,24.8,57.0,1.014,60.0,ascent,labview_bridge
ARO-01,2026-05-29T00:19:31.356Z,1850,A_linear,healthy,ascent,1.008,0.567,24.9,57.0,1.024,60.0,ascent,labview_bridge
ARO-01,2026-05-29T00:19:32.357Z,1851,A_linear,healthy,ascent,0.999,0.571,24.9,56.8,1.031,60.0,ascent,labview_bridge
ARO-01,2026-05-29T00:19:33.357Z,1852,A_linear,healthy,ascent,0.997,0.566,25.0,56.6,1.021,60.0,ascent,labview_bridge
