machine_code,sim_elapsed_s,profile,scenario,phase,vibration_mm_s,motor_power,temperature,humidity,current,charge,state,source
ARO-01,3371,A_linear,healthy,pause,0.921,0.010,14.5,67.7,0.019,75.0,pause,labview_demo_csv
ARO-01,3372,A_linear,healthy,pause,0.925,0.000,14.4,67.9,0.000,75.0,pause,labview_demo_csv
ARO-01,3373,A_linear,healthy,pause,0.907,0.000,14.3,67.8,0.000,75.0,pause,labview_demo_csv
ARO-01,3374,A_linear,healthy,pause,0.924,0.005,14.3,67.8,0.010,75.0,pause,labview_demo_csv
ARO-01,3375,A_linear,healthy,pause,0.934,0.000,14.4,67.9,0.000,75.0,pause,labview_demo_csv
ARO-01,3376,A_linear,healthy,pause,0.946,0.011,14.5,68.2,0.020,75.0,pause,labview_demo_csv
ARO-01,3377,A_linear,healthy,pause,0.913,0.002,14.3,68.3,0.004,75.0,pause,labview_demo_csv
ARO-01,3378,A_linear,healthy,pause,0.921,0.000,14.2,68.4,0.000,75.0,pause,labview_demo_csv
ARO-01,3379,A_linear,healthy,pause,0.925,0.009,14.2,68.5,0.017,75.0,pause,labview_demo_csv
ARO-01,3380,A_linear,healthy,pause,0.955,0.002,14.2,68.6,0.003,75.0,pause,labview_demo_csv
ARO-01,3381,A_linear,healthy,pause,0.949,0.000,14.2,68.6,0.001,75.0,pause,labview_demo_csv
ARO-01,3382,A_linear,healthy,pause,0.955,0.000,14.2,68.9,0.000,75.0,pause,labview_demo_csv
ARO-01,3383,A_linear,healthy,pause,0.960,0.000,14.1,68.8,0.000,75.0,pause,labview_demo_csv
ARO-01,3384,A_linear,healthy,pause,0.994,0.002,14.1,68.8,0.004,75.0,pause,labview_demo_csv
ARO-01,3385,A_linear,healthy,pause,0.993,0.005,14.2,68.6,0.008,75.0,pause,labview_demo_csv
ARO-01,3386,A_linear,healthy,pause,0.985,0.014,14.2,68.2,0.026,75.0,pause,labview_demo_csv
ARO-01,3387,A_linear,healthy,pause,0.986,0.002,14.2,68.3,0.003,75.0,pause,labview_demo_csv
ARO-01,3388,A_linear,healthy,ascent,0.995,0.626,14.3,68.0,1.130,75.0,ascent,labview_demo_csv
ARO-01,3389,A_linear,healthy,ascent,1.023,0.639,14.3,68.0,1.153,75.0,ascent,labview_demo_csv
ARO-01,3390,A_linear,healthy,ascent,1.016,0.641,14.4,67.9,1.157,75.0,ascent,labview_demo_csv
ARO-01,3391,A_linear,healthy,ascent,1.020,0.638,14.4,67.9,1.151,75.0,ascent,labview_demo_csv
ARO-01,3392,A_linear,healthy,ascent,1.018,0.632,14.5,67.9,1.141,75.0,ascent,labview_demo_csv
ARO-01,3393,A_linear,healthy,ascent,1.019,0.639,14.4,67.9,1.153,75.0,ascent,labview_demo_csv
ARO-01,3394,A_linear,healthy,ascent,1.048,0.629,14.5,67.8,1.135,75.0,ascent,labview_demo_csv
ARO-01,3395,A_linear,healthy,ascent,1.047,0.652,14.7,68.1,1.176,75.0,ascent,labview_demo_csv
ARO-01,3396,A_linear,healthy,ascent,1.050,0.648,14.7,68.1,1.170,75.0,ascent,labview_demo_csv
ARO-01,3397,A_linear,healthy,ascent,1.028,0.644,14.8,68.0,1.161,75.0,ascent,labview_demo_csv
ARO-01,3398,A_linear,healthy,ascent,1.042,0.635,14.8,67.6,1.146,75.0,ascent,labview_demo_csv
ARO-01,3399,A_linear,healthy,ascent,1.034,0.635,14.8,67.5,1.145,75.0,ascent,labview_demo_csv
ARO-01,3400,A_linear,healthy,descent,1.024,0.349,14.8,67.6,0.630,75.0,descent,labview_demo_csv
ARO-01,3401,A_linear,healthy,descent,1.027,0.353,14.8,67.6,0.638,75.0,descent,labview_demo_csv
ARO-01,3402,A_linear,healthy,descent,1.001,0.348,14.8,67.7,0.629,75.0,descent,labview_demo_csv
ARO-01,3403,A_linear,healthy,descent,1.014,0.359,14.7,67.6,0.648,75.0,descent,labview_demo_csv
ARO-01,3404,A_linear,healthy,descent,0.976,0.342,14.6,67.4,0.618,75.0,descent,labview_demo_csv
ARO-01,3405,A_linear,healthy,descent,0.999,0.362,14.6,67.4,0.654,75.0,descent,labview_demo_csv
ARO-01,3406,A_linear,healthy,descent,0.995,0.353,14.7,67.6,0.637,75.0,descent,labview_demo_csv
ARO-01,3407,A_linear,healthy,descent,0.957,0.351,14.6,68.0,0.634,75.0,descent,labview_demo_csv
ARO-01,3408,A_linear,healthy,descent,0.962,0.347,14.7,68.0,0.626,75.0,descent,labview_demo_csv
ARO-01,3409,A_linear,healthy,descent,0.949,0.342,14.8,68.1,0.616,75.0,descent,labview_demo_csv
ARO-01,3410,A_linear,healthy,descent,0.937,0.358,14.8,68.3,0.646,75.0,descent,labview_demo_csv
ARO-01,3411,A_linear,healthy,descent,0.947,0.347,14.7,68.5,0.626,75.0,descent,labview_demo_csv
ARO-01,3412,A_linear,healthy,pause,0.916,0.000,14.6,68.9,0.001,75.0,pause,labview_demo_csv
ARO-01,3413,A_linear,healthy,pause,0.942,0.007,14.6,69.2,0.012,75.0,pause,labview_demo_csv
ARO-01,3414,A_linear,healthy,pause,0.929,0.000,14.6,69.2,0.000,75.0,pause,labview_demo_csv
ARO-01,3415,A_linear,healthy,pause,0.898,0.000,14.6,69.7,0.000,75.0,pause,labview_demo_csv
ARO-01,3416,A_linear,healthy,pause,0.921,0.001,14.6,69.8,0.002,75.0,pause,labview_demo_csv
ARO-01,3417,A_linear,healthy,pause,0.932,0.000,14.5,69.8,0.000,75.0,pause,labview_demo_csv
ARO-01,3418,A_linear,healthy,pause,0.948,0.004,14.5,69.7,0.007,75.0,pause,labview_demo_csv
ARO-01,3419,A_linear,healthy,pause,0.929,0.006,14.4,70.3,0.011,75.0,pause,labview_demo_csv
ARO-01,3420,A_linear,healthy,pause,0.902,0.000,14.2,70.1,0.000,75.0,pause,labview_demo_csv
ARO-01,3421,A_linear,healthy,pause,0.921,0.000,14.2,70.2,0.000,75.0,pause,labview_demo_csv
ARO-01,3422,A_linear,healthy,pause,0.936,0.011,14.2,70.3,0.019,75.0,pause,labview_demo_csv
ARO-01,3423,A_linear,healthy,pause,0.932,0.000,14.2,70.6,0.000,75.0,pause,labview_demo_csv
ARO-01,3424,A_linear,healthy,pause,0.926,0.000,14.2,70.4,0.000,75.0,pause,labview_demo_csv
ARO-01,3425,A_linear,healthy,pause,0.943,0.003,14.2,70.3,0.006,75.0,pause,labview_demo_csv
ARO-01,3426,A_linear,healthy,pause,0.960,0.000,14.3,70.3,0.000,75.0,pause,labview_demo_csv
ARO-01,3427,A_linear,healthy,pause,0.959,0.011,14.4,70.3,0.019,75.0,pause,labview_demo_csv
ARO-01,3428,A_linear,healthy,pause,0.989,0.000,14.4,70.3,0.000,75.0,pause,labview_demo_csv
ARO-01,3429,A_linear,healthy,pause,0.991,0.000,14.4,70.3,0.000,75.0,pause,labview_demo_csv
ARO-01,3430,A_linear,healthy,pause,0.980,0.006,14.3,70.1,0.012,75.0,pause,labview_demo_csv
ARO-01,3431,A_linear,healthy,pause,1.016,0.005,14.4,70.3,0.009,75.0,pause,labview_demo_csv
ARO-01,3432,A_linear,healthy,ascent,1.000,0.623,14.5,69.8,1.125,75.0,ascent,labview_demo_csv
ARO-01,3433,A_linear,healthy,ascent,1.005,0.646,14.5,70.0,1.166,75.0,ascent,labview_demo_csv
ARO-01,3434,A_linear,healthy,ascent,1.043,0.627,14.5,70.2,1.131,75.0,ascent,labview_demo_csv
ARO-01,3435,A_linear,healthy,ascent,1.020,0.635,14.7,70.0,1.146,75.0,ascent,labview_demo_csv
ARO-01,3436,A_linear,healthy,ascent,1.036,0.634,14.7,69.9,1.144,75.0,ascent,labview_demo_csv
ARO-01,3437,A_linear,healthy,ascent,1.053,0.644,14.7,69.6,1.161,75.0,ascent,labview_demo_csv
ARO-01,3438,A_linear,healthy,ascent,1.028,0.639,14.8,69.6,1.152,75.0,ascent,labview_demo_csv
ARO-01,3439,A_linear,healthy,ascent,1.036,0.642,14.9,69.5,1.159,75.0,ascent,labview_demo_csv
ARO-01,3440,A_linear,healthy,ascent,1.052,0.645,14.9,69.7,1.163,75.0,ascent,labview_demo_csv
ARO-01,3441,A_linear,healthy,ascent,1.036,0.627,15.0,69.6,1.132,75.0,ascent,labview_demo_csv
ARO-01,3442,A_linear,healthy,ascent,1.037,0.630,15.0,69.4,1.137,75.0,ascent,labview_demo_csv
ARO-01,3443,A_linear,healthy,ascent,1.057,0.645,15.1,69.3,1.164,75.0,ascent,labview_demo_csv
ARO-01,3444,A_linear,healthy,descent,1.019,0.353,15.1,69.3,0.637,75.0,descent,labview_demo_csv
ARO-01,3445,A_linear,healthy,descent,1.009,0.357,15.0,69.5,0.644,75.0,descent,labview_demo_csv
ARO-01,3446,A_linear,healthy,descent,1.016,0.354,14.9,69.6,0.639,75.0,descent,labview_demo_csv
ARO-01,3447,A_linear,healthy,descent,1.026,0.348,15.0,69.8,0.629,75.0,descent,labview_demo_csv
ARO-01,3448,A_linear,healthy,descent,1.003,0.368,15.0,69.3,0.663,75.0,descent,labview_demo_csv
ARO-01,3449,A_linear,healthy,descent,0.996,0.344,15.0,69.4,0.621,75.0,descent,labview_demo_csv
ARO-01,3450,A_linear,healthy,descent,0.978,0.341,15.0,69.5,0.616,75.0,descent,labview_demo_csv
ARO-01,3451,A_linear,healthy,descent,0.967,0.350,14.9,69.7,0.631,75.0,descent,labview_demo_csv
ARO-01,3452,A_linear,healthy,descent,0.970,0.347,14.9,69.7,0.626,75.0,descent,labview_demo_csv
ARO-01,3453,A_linear,healthy,descent,0.982,0.355,14.9,69.6,0.640,75.0,descent,labview_demo_csv
ARO-01,3454,A_linear,healthy,descent,0.956,0.352,14.8,69.4,0.635,75.0,descent,labview_demo_csv
ARO-01,3455,A_linear,healthy,descent,0.935,0.356,14.8,69.4,0.643,75.0,descent,labview_demo_csv
ARO-01,3456,A_linear,healthy,pause,0.945,0.016,14.7,69.4,0.029,75.0,pause,labview_demo_csv
ARO-01,3457,A_linear,healthy,pause,0.915,0.011,14.8,69.4,0.020,75.0,pause,labview_demo_csv
ARO-01,3458,A_linear,healthy,pause,0.928,0.003,14.7,68.9,0.005,75.0,pause,labview_demo_csv
ARO-01,3459,A_linear,healthy,pause,0.915,0.000,14.7,68.9,0.000,75.0,pause,labview_demo_csv
ARO-01,3460,A_linear,healthy,pause,0.925,0.001,14.6,69.1,0.001,75.0,pause,labview_demo_csv
ARO-01,3461,A_linear,healthy,pause,0.905,0.000,14.6,69.4,0.000,75.0,pause,labview_demo_csv
ARO-01,3462,A_linear,healthy,pause,0.929,0.000,14.6,69.4,0.000,75.0,pause,labview_demo_csv
ARO-01,3463,A_linear,healthy,pause,0.917,0.006,14.6,69.5,0.011,75.0,pause,labview_demo_csv
ARO-01,3464,A_linear,healthy,pause,0.945,0.000,14.6,69.5,0.000,75.0,pause,labview_demo_csv
ARO-01,3465,A_linear,healthy,pause,0.928,0.002,14.7,69.5,0.003,75.0,pause,labview_demo_csv
ARO-01,3466,A_linear,healthy,pause,0.931,0.000,14.6,69.2,0.000,75.0,pause,labview_demo_csv
ARO-01,3467,A_linear,healthy,pause,0.920,0.006,14.6,69.4,0.010,75.0,pause,labview_demo_csv
ARO-01,3468,A_linear,healthy,pause,0.926,0.000,14.5,69.8,0.000,75.0,pause,labview_demo_csv
ARO-01,3469,A_linear,healthy,pause,0.933,0.001,14.5,70.0,0.003,75.0,pause,labview_demo_csv
ARO-01,3470,A_linear,healthy,pause,0.965,0.000,14.5,70.1,0.000,75.0,pause,labview_demo_csv
ARO-01,3471,A_linear,healthy,pause,0.957,0.009,14.4,70.1,0.017,75.0,pause,labview_demo_csv
ARO-01,3472,A_linear,healthy,pause,0.975,0.000,14.3,70.1,0.000,75.0,pause,labview_demo_csv
ARO-01,3473,A_linear,healthy,pause,1.003,0.000,14.3,70.2,0.000,75.0,pause,labview_demo_csv
ARO-01,3474,A_linear,healthy,pause,0.980,0.000,14.3,70.6,0.000,75.0,pause,labview_demo_csv
ARO-01,3475,A_linear,healthy,pause,0.988,0.000,14.4,70.4,0.000,75.0,pause,labview_demo_csv
ARO-01,3476,A_linear,healthy,ascent,1.008,0.631,14.5,70.4,1.139,75.0,ascent,labview_demo_csv
ARO-01,3477,A_linear,healthy,ascent,0.999,0.635,14.7,70.5,1.146,75.0,ascent,labview_demo_csv
ARO-01,3478,A_linear,healthy,ascent,1.038,0.636,14.7,70.4,1.148,75.0,ascent,labview_demo_csv
ARO-01,3479,A_linear,healthy,ascent,1.030,0.641,14.9,70.5,1.156,75.0,ascent,labview_demo_csv
ARO-01,3480,A_linear,healthy,ascent,1.047,0.642,15.0,71.0,1.158,75.0,ascent,labview_demo_csv
ARO-01,3481,A_linear,healthy,ascent,1.028,0.634,14.9,70.8,1.144,75.0,ascent,labview_demo_csv
ARO-01,3482,A_linear,healthy,ascent,1.030,0.634,14.9,70.8,1.144,75.0,ascent,labview_demo_csv
ARO-01,3483,A_linear,healthy,ascent,1.020,0.629,15.0,70.6,1.136,75.0,ascent,labview_demo_csv
ARO-01,3484,A_linear,healthy,ascent,1.010,0.646,15.1,70.6,1.165,75.0,ascent,labview_demo_csv
ARO-01,3485,A_linear,healthy,ascent,1.049,0.631,15.1,70.9,1.138,75.0,ascent,labview_demo_csv
ARO-01,3486,A_linear,healthy,ascent,1.043,0.634,15.2,70.6,1.144,75.0,ascent,labview_demo_csv
ARO-01,3487,A_linear,healthy,ascent,1.039,0.636,15.2,70.8,1.147,75.0,ascent,labview_demo_csv
ARO-01,3488,A_linear,healthy,descent,1.009,0.351,15.2,70.7,0.633,75.0,descent,labview_demo_csv
ARO-01,3489,A_linear,healthy,descent,1.023,0.342,15.1,70.5,0.616,75.0,descent,labview_demo_csv
ARO-01,3490,A_linear,healthy,descent,1.003,0.349,15.0,70.5,0.630,75.0,descent,labview_demo_csv
ARO-01,3491,A_linear,healthy,descent,1.002,0.361,15.0,70.4,0.651,75.0,descent,labview_demo_csv
ARO-01,3492,A_linear,healthy,descent,0.995,0.356,15.0,70.6,0.643,75.0,descent,labview_demo_csv
ARO-01,3493,A_linear,healthy,descent,0.986,0.352,15.0,70.7,0.634,75.0,descent,labview_demo_csv
ARO-01,3494,A_linear,healthy,descent,0.996,0.346,15.0,70.8,0.623,75.0,descent,labview_demo_csv
ARO-01,3495,A_linear,healthy,descent,0.985,0.354,15.0,70.8,0.638,75.0,descent,labview_demo_csv
ARO-01,3496,A_linear,healthy,descent,0.972,0.351,15.1,70.6,0.633,75.0,descent,labview_demo_csv
ARO-01,3497,A_linear,healthy,descent,0.938,0.342,15.0,70.4,0.618,75.0,descent,labview_demo_csv
ARO-01,3498,A_linear,healthy,descent,0.938,0.348,15.1,70.2,0.629,75.0,descent,labview_demo_csv
ARO-01,3499,A_linear,healthy,descent,0.959,0.353,15.1,70.3,0.636,75.0,descent,labview_demo_csv
ARO-01,3500,A_linear,healthy,pause,0.949,0.007,15.1,70.2,0.012,75.0,pause,labview_demo_csv
ARO-01,3501,A_linear,healthy,pause,0.926,0.000,15.0,70.2,0.000,75.0,pause,labview_demo_csv
ARO-01,3502,A_linear,healthy,pause,0.921,0.001,14.9,70.4,0.001,75.0,pause,labview_demo_csv
ARO-01,3503,A_linear,healthy,pause,0.922,0.000,14.8,70.4,0.000,75.0,pause,labview_demo_csv
ARO-01,3504,A_linear,healthy,pause,0.918,0.002,14.7,70.5,0.004,75.0,pause,labview_demo_csv
ARO-01,3505,A_linear,healthy,pause,0.925,0.000,14.7,70.6,0.000,75.0,pause,labview_demo_csv
ARO-01,3506,A_linear,healthy,pause,0.911,0.000,14.6,70.7,0.000,75.0,pause,labview_demo_csv
ARO-01,3507,A_linear,healthy,pause,0.919,0.000,14.5,70.6,0.000,75.0,pause,labview_demo_csv
ARO-01,3508,A_linear,healthy,pause,0.932,0.000,14.5,70.6,0.000,75.0,pause,labview_demo_csv
ARO-01,3509,A_linear,healthy,pause,0.925,0.000,14.6,71.0,0.000,75.0,pause,labview_demo_csv
ARO-01,3510,A_linear,healthy,pause,0.933,0.000,14.6,71.0,0.000,75.0,pause,labview_demo_csv
ARO-01,3511,A_linear,healthy,pause,0.943,0.005,14.5,70.5,0.009,75.0,pause,labview_demo_csv
ARO-01,3512,A_linear,healthy,pause,0.935,0.000,14.4,70.7,0.000,75.0,pause,labview_demo_csv
ARO-01,3513,A_linear,healthy,pause,0.959,0.005,14.4,70.8,0.009,75.0,pause,labview_demo_csv
ARO-01,3514,A_linear,healthy,pause,0.940,0.000,14.5,70.8,0.001,75.0,pause,labview_demo_csv
ARO-01,3515,A_linear,healthy,pause,0.979,0.000,14.4,70.8,0.000,75.0,pause,labview_demo_csv
ARO-01,3516,A_linear,healthy,pause,0.973,0.000,14.5,71.0,0.000,75.0,pause,labview_demo_csv
ARO-01,3517,A_linear,healthy,pause,0.998,0.008,14.4,71.2,0.015,75.0,pause,labview_demo_csv
ARO-01,3518,A_linear,healthy,pause,0.999,0.000,14.3,70.8,0.000,75.0,pause,labview_demo_csv
ARO-01,3519,A_linear,healthy,pause,1.008,0.009,14.4,71.0,0.016,75.0,pause,labview_demo_csv
ARO-01,3520,A_linear,healthy,ascent,0.999,0.559,14.5,70.8,1.009,60.0,ascent,labview_demo_csv
ARO-01,3521,A_linear,healthy,ascent,1.037,0.584,14.6,70.8,1.054,60.0,ascent,labview_demo_csv
ARO-01,3522,A_linear,healthy,ascent,1.049,0.565,14.7,70.8,1.020,60.0,ascent,labview_demo_csv
ARO-01,3523,A_linear,healthy,ascent,1.031,0.583,14.7,70.8,1.051,60.0,ascent,labview_demo_csv
ARO-01,3524,A_linear,healthy,ascent,1.028,0.571,14.7,70.7,1.030,60.0,ascent,labview_demo_csv
ARO-01,3525,A_linear,healthy,ascent,1.037,0.575,14.8,70.7,1.038,60.0,ascent,labview_demo_csv
ARO-01,3526,A_linear,healthy,ascent,1.047,0.576,14.9,70.5,1.040,60.0,ascent,labview_demo_csv
ARO-01,3527,A_linear,healthy,ascent,1.017,0.579,14.8,70.7,1.045,60.0,ascent,labview_demo_csv
ARO-01,3528,A_linear,healthy,ascent,1.057,0.586,15.0,70.7,1.058,60.0,ascent,labview_demo_csv
ARO-01,3529,A_linear,healthy,ascent,1.039,0.579,15.0,70.5,1.044,60.0,ascent,labview_demo_csv
ARO-01,3530,A_linear,healthy,ascent,1.024,0.571,15.0,70.4,1.030,60.0,ascent,labview_demo_csv
ARO-01,3531,A_linear,healthy,ascent,1.034,0.579,15.1,70.2,1.045,60.0,ascent,labview_demo_csv
ARO-01,3532,A_linear,healthy,descent,1.015,0.352,15.1,70.3,0.635,60.0,descent,labview_demo_csv
ARO-01,3533,A_linear,healthy,descent,1.029,0.344,15.1,70.3,0.621,60.0,descent,labview_demo_csv
ARO-01,3534,A_linear,healthy,descent,1.018,0.345,15.0,70.2,0.623,60.0,descent,labview_demo_csv
ARO-01,3535,A_linear,healthy,descent,1.010,0.333,15.0,70.2,0.600,60.0,descent,labview_demo_csv
ARO-01,3536,A_linear,healthy,descent,0.988,0.350,15.1,70.3,0.631,60.0,descent,labview_demo_csv
ARO-01,3537,A_linear,healthy,descent,0.980,0.346,15.0,70.4,0.625,60.0,descent,labview_demo_csv
ARO-01,3538,A_linear,healthy,descent,0.972,0.357,15.0,70.1,0.645,60.0,descent,labview_demo_csv
ARO-01,3539,A_linear,healthy,descent,0.987,0.348,15.1,70.5,0.628,60.0,descent,labview_demo_csv
ARO-01,3540,A_linear,healthy,descent,0.974,0.357,15.1,70.5,0.645,60.0,descent,labview_demo_csv
ARO-01,3541,A_linear,healthy,descent,0.962,0.348,15.1,70.6,0.627,60.0,descent,labview_demo_csv
ARO-01,3542,A_linear,healthy,descent,0.940,0.343,15.1,70.3,0.619,60.0,descent,labview_demo_csv
ARO-01,3543,A_linear,healthy,descent,0.959,0.362,15.2,70.5,0.653,60.0,descent,labview_demo_csv
ARO-01,3544,A_linear,healthy,pause,0.931,0.000,15.1,70.7,0.000,60.0,pause,labview_demo_csv
ARO-01,3545,A_linear,healthy,pause,0.949,0.004,15.0,70.6,0.007,60.0,pause,labview_demo_csv
ARO-01,3546,A_linear,healthy,pause,0.911,0.003,14.9,70.8,0.006,60.0,pause,labview_demo_csv
ARO-01,3547,A_linear,healthy,pause,0.925,0.006,14.9,70.7,0.011,60.0,pause,labview_demo_csv
ARO-01,3548,A_linear,healthy,pause,0.917,0.000,14.9,70.7,0.000,60.0,pause,labview_demo_csv
ARO-01,3549,A_linear,healthy,pause,0.908,0.009,14.9,70.8,0.016,60.0,pause,labview_demo_csv
ARO-01,3550,A_linear,healthy,pause,0.934,0.000,14.9,70.7,0.000,60.0,pause,labview_demo_csv
ARO-01,3551,A_linear,healthy,pause,0.924,0.000,15.0,70.6,0.000,60.0,pause,labview_demo_csv
ARO-01,3552,A_linear,healthy,pause,0.913,0.001,15.1,70.7,0.003,60.0,pause,labview_demo_csv
ARO-01,3553,A_linear,healthy,pause,0.939,0.003,15.0,70.9,0.005,60.0,pause,labview_demo_csv
ARO-01,3554,A_linear,healthy,pause,0.939,0.000,14.9,71.2,0.000,60.0,pause,labview_demo_csv
ARO-01,3555,A_linear,healthy,pause,0.932,0.000,14.8,71.3,0.000,60.0,pause,labview_demo_csv
ARO-01,3556,A_linear,healthy,pause,0.961,0.000,14.7,71.4,0.000,60.0,pause,labview_demo_csv
ARO-01,3557,A_linear,healthy,pause,0.945,0.007,14.6,71.1,0.013,60.0,pause,labview_demo_csv
ARO-01,3558,A_linear,healthy,pause,0.960,0.000,14.5,71.5,0.000,60.0,pause,labview_demo_csv
ARO-01,3559,A_linear,healthy,pause,0.971,0.006,14.5,71.5,0.011,60.0,pause,labview_demo_csv
ARO-01,3560,A_linear,healthy,pause,0.969,0.000,14.5,71.4,0.000,60.0,pause,labview_demo_csv
ARO-01,3561,A_linear,healthy,pause,0.979,0.004,14.5,71.4,0.008,60.0,pause,labview_demo_csv
ARO-01,3562,A_linear,healthy,pause,0.988,0.004,14.5,71.0,0.007,60.0,pause,labview_demo_csv
ARO-01,3563,A_linear,healthy,pause,1.018,0.000,14.5,71.3,0.000,60.0,pause,labview_demo_csv
ARO-01,3564,A_linear,healthy,ascent,1.008,0.687,14.5,71.5,1.239,90.0,ascent,labview_demo_csv
ARO-01,3565,A_linear,healthy,ascent,1.020,0.698,14.7,71.7,1.258,90.0,ascent,labview_demo_csv
ARO-01,3566,A_linear,healthy,ascent,1.025,0.699,14.8,71.9,1.262,90.0,ascent,labview_demo_csv
ARO-01,3567,A_linear,healthy,ascent,1.024,0.702,14.8,71.8,1.266,90.0,ascent,labview_demo_csv
ARO-01,3568,A_linear,healthy,ascent,1.022,0.700,14.9,71.8,1.262,90.0,ascent,labview_demo_csv
ARO-01,3569,A_linear,healthy,ascent,1.026,0.703,15.1,71.9,1.268,90.0,ascent,labview_demo_csv
ARO-01,3570,A_linear,healthy,ascent,1.050,0.712,15.0,71.7,1.285,90.0,ascent,labview_demo_csv
ARO-01,3571,A_linear,healthy,ascent,1.036,0.708,15.3,71.6,1.277,90.0,ascent,labview_demo_csv
ARO-01,3572,A_linear,healthy,ascent,1.050,0.692,15.3,71.6,1.248,90.0,ascent,labview_demo_csv
ARO-01,3573,A_linear,healthy,ascent,1.034,0.705,15.4,71.5,1.272,90.0,ascent,labview_demo_csv
ARO-01,3574,A_linear,healthy,ascent,1.044,0.695,15.5,71.5,1.253,90.0,ascent,labview_demo_csv
ARO-01,3575,A_linear,healthy,ascent,1.031,0.693,15.5,71.3,1.250,90.0,ascent,labview_demo_csv
ARO-01,3576,A_linear,healthy,descent,1.042,0.340,15.4,71.4,0.613,90.0,descent,labview_demo_csv
ARO-01,3577,A_linear,healthy,descent,1.015,0.355,15.4,71.4,0.641,90.0,descent,labview_demo_csv
ARO-01,3578,A_linear,healthy,descent,1.032,0.347,15.4,71.4,0.626,90.0,descent,labview_demo_csv
ARO-01,3579,A_linear,healthy,descent,0.995,0.338,15.4,70.9,0.610,90.0,descent,labview_demo_csv
ARO-01,3580,A_linear,healthy,descent,0.987,0.359,15.4,70.9,0.648,90.0,descent,labview_demo_csv
ARO-01,3581,A_linear,healthy,descent,0.991,0.350,15.4,71.0,0.632,90.0,descent,labview_demo_csv
ARO-01,3582,A_linear,healthy,descent,1.002,0.357,15.4,70.9,0.644,90.0,descent,labview_demo_csv
ARO-01,3583,A_linear,healthy,descent,0.967,0.352,15.2,70.9,0.635,90.0,descent,labview_demo_csv
ARO-01,3584,A_linear,healthy,descent,0.978,0.354,15.2,71.1,0.638,90.0,descent,labview_demo_csv
ARO-01,3585,A_linear,healthy,descent,0.972,0.361,15.3,71.2,0.651,90.0,descent,labview_demo_csv
ARO-01,3586,A_linear,healthy,descent,0.950,0.343,15.3,71.2,0.618,90.0,descent,labview_demo_csv
ARO-01,3587,A_linear,healthy,descent,0.963,0.347,15.4,71.7,0.626,90.0,descent,labview_demo_csv
ARO-01,3588,A_linear,healthy,pause,0.950,0.004,15.3,71.7,0.008,90.0,pause,labview_demo_csv
ARO-01,3589,A_linear,healthy,pause,0.919,0.000,15.4,71.8,0.000,90.0,pause,labview_demo_csv
ARO-01,3590,A_linear,healthy,pause,0.944,0.000,15.3,71.7,0.000,90.0,pause,labview_demo_csv
ARO-01,3591,A_linear,healthy,pause,0.925,0.010,15.1,71.6,0.018,90.0,pause,labview_demo_csv
ARO-01,3592,A_linear,healthy,pause,0.932,0.008,15.1,71.4,0.015,90.0,pause,labview_demo_csv
ARO-01,3593,A_linear,healthy,pause,0.925,0.000,15.0,71.5,0.000,90.0,pause,labview_demo_csv
ARO-01,3594,A_linear,healthy,pause,0.928,0.000,15.0,71.7,0.000,90.0,pause,labview_demo_csv
ARO-01,3595,A_linear,healthy,pause,0.925,0.000,15.1,71.8,0.000,90.0,pause,labview_demo_csv
ARO-01,3596,A_linear,healthy,pause,0.922,0.000,15.0,71.8,0.000,90.0,pause,labview_demo_csv
ARO-01,3597,A_linear,healthy,pause,0.909,0.003,15.1,71.9,0.006,90.0,pause,labview_demo_csv
ARO-01,3598,A_linear,healthy,pause,0.932,0.005,15.1,72.3,0.009,90.0,pause,labview_demo_csv
ARO-01,3599,A_linear,healthy,pause,0.924,0.009,15.1,72.3,0.016,90.0,pause,labview_demo_csv
ARO-01,3600,A_linear,healthy,pause,0.944,0.000,15.1,72.1,0.000,90.0,pause,labview_demo_csv
ARO-01,3601,A_linear,healthy,pause,0.966,0.001,15.1,72.0,0.002,90.0,pause,labview_demo_csv
ARO-01,3602,A_linear,healthy,pause,0.972,0.000,15.2,72.0,0.000,90.0,pause,labview_demo_csv
ARO-01,3603,A_linear,healthy,pause,0.978,0.008,15.2,72.1,0.015,90.0,pause,labview_demo_csv
ARO-01,3604,A_linear,healthy,pause,0.981,0.000,15.1,72.1,0.000,90.0,pause,labview_demo_csv
ARO-01,3605,A_linear,healthy,pause,0.975,0.002,15.1,72.1,0.003,90.0,pause,labview_demo_csv
ARO-01,3606,A_linear,healthy,pause,0.987,0.011,15.0,72.1,0.019,90.0,pause,labview_demo_csv
ARO-01,3607,A_linear,healthy,pause,1.012,0.000,15.0,72.1,0.000,90.0,pause,labview_demo_csv
ARO-01,3608,A_linear,healthy,ascent,1.018,0.702,15.0,71.9,1.267,90.0,ascent,labview_demo_csv
ARO-01,3609,A_linear,healthy,ascent,1.017,0.702,15.1,72.1,1.267,90.0,ascent,labview_demo_csv
ARO-01,3610,A_linear,healthy,ascent,1.019,0.704,15.1,72.1,1.270,90.0,ascent,labview_demo_csv
ARO-01,3611,A_linear,healthy,ascent,1.035,0.703,15.2,72.3,1.268,90.0,ascent,labview_demo_csv
ARO-01,3612,A_linear,healthy,ascent,1.004,0.712,15.2,72.3,1.285,90.0,ascent,labview_demo_csv
